1.5 80.00 0.59223 0.762491 -0.371292 0.243335
1.5 81.00 0.56935 0.749451 -0.373426 0.243664
1.5 82.00 0.54752 0.735864 -0.375164 0.243388
1.5 83.00 0.52669 0.721772 -0.376502 0.242515
1.5 84.00 0.50683 0.707121 -0.377444 0.240968
1.5 85.00 0.48790 0.691904 -0.377967 0.238758
1.5 86.00 0.46986 0.676116 -0.37807 0.235836
1.5 87.00 0.45268 0.659738 -0.377772 0.232195
1.5 88.00 0.43631 0.642777 -0.377094 0.227797
1.5 89.00 0.42073 0.625199 -0.375989 0.222637
1.5 90.00 0.40590 0.606997 -0.374476 0.216704
1.5 91.00 0.39179 0.588172 -0.372572 0.209985
1.5 92.00 0.37837 0.568676 -0.370299 0.202447
1.5 93.00 0.36561 0.548508 -0.36766 0.194141
1.5 94.00 0.35348 0.527668 -0.364632 0.185018
1.5 95.00 0.34194 0.506141 -0.361262 0.175089
1.5 96.00 0.33099 0.483882 -0.357564 0.164416
1.5 97.00 0.32058 0.460946 -0.353516 0.152942
1.5 98.00 0.31070 0.437271 -0.349179 0.140747
1.5 99.00 0.30131 0.412897 -0.344562 0.127875
1.5 100.00 0.29241 0.387777 -0.33966 0.114257
1.5 101.00 0.28397 0.361904 -0.334507 0.100046
1.5 102.00 0.27597 0.33529 -0.329094 0.0852267
1.5 103.00 0.26840 0.307936 -0.323435 0.0698212
1.5 104.00 0.26122 0.279879 -0.317625 0.0539392
1.5 105.00 0.25444 0.251061 -0.311547 0.0376513
1.5 106.00 0.24802 0.221514 -0.305338 0.0209257
1.5 107.00 0.24197 0.191305 -0.298963 0.00392611
1.5 108.00 0.23626 0.160416 -0.292432 -0.0132904
1.5 109.00 0.23088 0.128898 -0.285776 -0.0306653
1.5 110.00 0.22582 0.0967142 -0.279028 -0.0481357
1.5 111.00 0.22106 0.0640098 -0.272189 -0.0655931
1.5 112.00 0.21661 0.0307465 -0.265223 -0.0829602
1.5 113.00 0.21244 -0.00296554 -0.258191 -0.100122
1.5 114.00 0.20855 -0.0371134 -0.251115 -0.117046
1.5 115.00 0.20492 -0.0716377 -0.243998 -0.133613
1.5 116.00 0.20156 -0.10642 -0.236853 -0.149732
1.5 117.00 0.19844 -0.141453 -0.229692 -0.16534
1.5 118.00 0.19558 -0.176603 -0.222518 -0.180284
1.5 119.00 0.19294 -0.211776 -0.215352 -0.194568
1.5 120.00 0.19054 -0.24693 -0.208198 -0.208093
1.5 121.00 0.18836 -0.28196 -0.201051 -0.220748
1.5 122.00 0.18640 -0.316792 -0.193991 -0.232511
1.5 123.00 0.18465 -0.351259 -0.186948 -0.243325
1.5 124.00 0.18310 -0.385363 -0.179956 -0.25314
1.5 125.00 0.18175 -0.418982 -0.17304 -0.261898
1.5 126.00 0.18059 -0.452018 -0.166233 -0.269616
1.5 127.00 0.17962 -0.484356 -0.159503 -0.276194
1.5 128.00 0.17883 -0.515965 -0.152883 -0.281608
1.5 129.00 0.17822 -0.546684 -0.146336 -0.285939
1.5 130.00 0.17777 -0.576588 -0.1399 -0.289138
